Sample	Total Queried Kmers	Hits	Percent	Singleton Hits	Singleton Percent	Hits (excluding singletons)	Percent(excluding singletons)	Min Count	Mean Count	Median Count	Max Count
NC_022081	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NC_022524	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NC_022530	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NC_022653	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NC_022898	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NC_023073	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_AP012496	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_AP013294	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_AP014928	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP003923	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP006890	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP007165	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP007173	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP007242	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP007244	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP007409	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP007436	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP007739	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP007512	1790	11	0.01	11	1.00	0	0.00	0	0.01	0.00	1
NZ_CP007800	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP008698	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP008855	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009108	1790	1	0.00	1	1.00	0	0.00	0	0.00	0.00	1
NZ_CP009709	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009611	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009679	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009748	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009749	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009796	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009938	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010075	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010014	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010053	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010052	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010406	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010314	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009920	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010434	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010525	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010524	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010556	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010778	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010586	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011051	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011150	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011101	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011115	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011278	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011346	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011347	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011534	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011686	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011882	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011939	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP012024	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP012329	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011974	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP012475	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP012482	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP013654	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP013727	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP013950	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP013984	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP014166	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
0
NZ_CP013950	14954	17	0.00	11	0.65	6	0.00	0	0.00	0.00	2
NZ_CP013984	14954	2	0.00	2	1.00	0	0.00	0	0.00	0.00	1
NZ_CP014166	14954	8	0.00	8	1.00	0	0.00	0	0.00	0.00	1
