Sample	Total Queried Kmers	Hits	Percent	Singleton Hits	Singleton Percent	Hits (excluding singletons)	Percent(excluding singletons)	Min Count	Mean Count	Median Count	Max Count
NZ_CP010778	14954	35	0.00	35	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011150	14954	18	0.00	18	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011051	14954	25	0.00	14	0.56	11	0.00	0	0.00	0.00	2
NZ_CP011101	14954	15	0.00	15	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011278	14954	47	0.00	44	0.94	3	0.00	0	0.00	0.00	2
NZ_CP010586	14954	104	0.01	91	0.88	13	0.00	0	0.01	0.00	2
NZ_CP012024	14954	10	0.00	3	0.30	7	0.00	0	0.00	0.00	2
NZ_CP011347	14954	27	0.00	25	0.93	2	0.00	0	0.00	0.00	2
NZ_CP011115	14954	34	0.00	23	0.68	11	0.00	0	0.00	0.00	2
NZ_CP011686	14954	41	0.00	41	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011939	14954	9	0.00	8	0.89	1	0.00	0	0.00	0.00	2
NZ_CP011534	14954	42	0.00	28	0.67	14	0.00	0	0.00	0.00	2
NZ_CP011346	14954	21	0.00	21	1.00	0	0.00	0	0.00	0.00	1
NZ_CP012329	14954	23	0.00	18	0.78	5	0.00	0	0.00	0.00	2
NZ_CP011882	14954	56	0.00	56	1.00	0	0.00	0	0.00	0.00	1
NZ_CP012482	14954	14	0.00	14	1.00	0	0.00	0	0.00	0.00	1
NZ_CP012475	14954	18	0.00	18	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011974	14954	27	0.00	27	1.00	0	0.00	0	0.00	0.00	1
NZ_CP013727	14954	11	0.00	11	1.00	0	0.00	0	0.00	0.00	1
NZ_CP013654	14954	29	0.00	29	1.00	0	0.00	0	0.00	0.00	1
NZ_CP014166	14954	24	0.00	23	0.96	1	0.00	0	0.00	0.00	2
NZ_CP013950	14954	18	0.00	18	1.00	0	0.00	0	0.00	0.00	1
NZ_CP013984	14954	21	0.00	21	1.00	0	0.00	0	0.00	0.00	1
