Sample	Total Queried Kmers	Hits	Percent	Singleton Hits	Singleton Percent	Hits (excluding singletons)	Percent(excluding singletons)	Min Count	Mean Count	Median Count	Max Count
NZ_AP013294	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_AP014928	14954	4	0.00	4	1.00	0	0.00	0	0.00	0.00	1
NZ_CP003923	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP006890	14954	2	0.00	2	1.00	0	0.00	0	0.00	0.00	1
NZ_CP007165	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP007173	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP007242	14954	3	0.00	3	1.00	0	0.00	0	0.00	0.00	1
NZ_CP007244	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP007409	14954	18	0.00	18	1.00	0	0.00	0	0.00	0.00	1
NZ_CP007436	14954	6	0.00	6	1.00	0	0.00	0	0.00	0.00	1
NZ_CP007739	14954	9	0.00	9	1.00	0	0.00	0	0.00	0.00	1
NZ_CP007512	14954	14861	0.99	323	0.02	14538	0.97	0	5.61	5.00	78
NZ_CP007800	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP008698	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP008855	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009108	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009611	14954	3	0.00	3	1.00	0	0.00	0	0.00	0.00	1
NZ_CP009709	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009679	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009748	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009749	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009796	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009938	14954	2	0.00	2	1.00	0	0.00	0	0.00	0.00	1
NZ_CP010014	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009920	14954	8	0.00	8	1.00	0	0.00	0	0.00	0.00	1
NZ_CP010075	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010052	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010053	14954	14	0.00	14	1.00	0	0.00	0	0.00	0.00	1
NZ_CP010406	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010314	14954	8	0.00	8	1.00	0	0.00	0	0.00	0.00	1
NZ_CP010434	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010524	14954	1	0.00	1	1.00	0	0.00	0	0.00	0.00	1
NZ_CP010525	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010556	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010778	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010586	14954	12	0.00	12	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011051	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011101	14954	13	0.00	13	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011150	14954	7	0.00	7	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011115	14954	2	0.00	2	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011278	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011346	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011347	14954	16	0.00	16	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011534	14954	7	0.00	7	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011686	14954	14	0.00	14	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011882	14954	2	0.00	2	1.00	0	0.00	0	0.00	0.00	1
NZ_CP011939	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP012024	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP012329	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011974	14954	10	0.00	10	1.00	0	0.00	0	0.00	0.00	1
NZ_CP012475	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP012482	14954	2	0.00	2	1.00	0	0.00	0	0.00	0.00	1
NZ_CP013654	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP013727	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP013950	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP013984	14954	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP014166	14954	4	0.00	4	1.00	0	0.00	0	0.00	0.00	1
