Sample	Total Queried Kmers	Hits	Percent	Singleton Hits	Singleton Percent	Hits (excluding singletons)	Percent(excluding singletons)	Min Count	Mean Count	Median Count	Max Count
NC_017729	1790	1668	0.93	6	0.00	1662	0.93	0	25.68	27.00	44
NC_017200	1790	41	0.02	41	1.00	0	0.00	0	0.02	0.00	1
NZ_CP001974	1790	1754	0.98	1	0.00	1753	0.98	0	27.18	27.00	48
NZ_CP001970	1790	1755	0.98	1	0.00	1754	0.98	0	27.19	27.00	50
NC_018693	1790	14	0.01	13	0.93	1	0.00	0	0.01	0.00	2
NC_017208	1790	18	0.01	17	0.94	1	0.00	0	0.01	0.00	2
NC_018508	1790	12	0.01	12	1.00	0	0.00	0	0.01	0.00	1
NC_018877	1790	17	0.01	16	0.94	1	0.00	0	0.01	0.00	2
NC_020376	1790	19	0.01	16	0.84	3	0.00	0	0.01	0.00	2
NZ_CP006742	1790	1489	0.83	20	0.01	1469	0.82	0	22.64	26.00	49
NC_020238	1790	21	0.01	21	1.00	0	0.00	0	0.01	0.00	1
NZ_CP004858	1790	20	0.01	20	1.00	0	0.00	0	0.01	0.00	1
NZ_CP004870	1790	21	0.01	20	0.95	1	0.00	0	0.01	0.00	2
NC_018500	1790	14	0.01	12	0.86	2	0.00	0	0.01	0.00	3
NZ_AP014864	1790	21	0.01	20	0.95	1	0.00	0	0.01	0.00	2
NC_022873	1790	19	0.01	19	1.00	0	0.00	0	0.01	0.00	1
NZ_CP007607	1790	16	0.01	14	0.88	2	0.00	0	0.01	0.00	2
NZ_CP007618	1790	1205	0.67	34	0.03	1171	0.65	0	18.14	24.00	44
NZ_CP007626	1790	6	0.00	6	1.00	0	0.00	0	0.00	0.00	1
NZ_CP007666	1790	1673	0.93	5	0.00	1668	0.93	0	25.88	27.00	47
NZ_CP008846	1790	1483	0.83	14	0.01	1469	0.82	0	22.59	26.00	57
NZ_CP009315	1790	1680	0.94	6	0.00	1674	0.94	0	25.81	27.00	46
NZ_CP009325	1790	1681	0.94	8	0.00	1673	0.93	0	25.89	27.00	45
NZ_CP009300	1790	79	0.04	77	0.97	2	0.00	0	0.05	0.00	2
NZ_CP009318	1790	75	0.04	74	0.99	1	0.00	0	0.04	0.00	2
NZ_CP009328	1790	1675	0.94	7	0.00	1668	0.93	0	25.86	27.00	48
NZ_CP009331	1790	1658	0.93	5	0.00	1653	0.92	0	25.72	27.00	49
NZ_CP009341	1790	1706	0.95	4	0.00	1702	0.95	0	26.82	28.00	49
NZ_CP009335	1790	79	0.04	77	0.97	2	0.00	0	0.05	0.00	2
NZ_CP009369	1790	47	0.03	46	0.98	1	0.00	0	0.03	0.00	2
NZ_CP009464	1790	1679	0.94	10	0.01	1669	0.93	0	26.04	27.00	49
NZ_CP009351	1790	18	0.01	18	1.00	0	0.00	0	0.01	0.00	1
NZ_CP009476	1790	1673	0.93	6	0.00	1667	0.93	0	25.68	27.00	45
NZ_CP009541	1790	1756	0.98	0	0.00	1756	0.98	0	26.96	27.00	47
NZ_CP009544	1790	1706	0.95	5	0.00	1701	0.95	0	26.47	27.00	46
NZ_CP009590	1790	40	0.02	40	1.00	0	0.00	0	0.02	0.00	1
NZ_CP009596	1790	82	0.05	80	0.98	2	0.00	0	0.05	0.00	2
NZ_CP009598	1790	1706	0.95	5	0.00	1701	0.95	0	26.27	27.00	48
NZ_CP009600	1790	75	0.04	72	0.96	3	0.00	0	0.04	0.00	2
NZ_CP009605	1790	91	0.05	88	0.97	3	0.00	0	0.05	0.00	2
NZ_CP009628	1790	36	0.02	35	0.97	1	0.00	0	0.02	0.00	2
NZ_CP009686	1790	15	0.01	15	1.00	0	0.00	0	0.01	0.00	1
NZ_CP009641	1790	70	0.04	69	0.99	1	0.00	0	0.04	0.00	2
NZ_CP009651	1790	1	0.00	1	1.00	0	0.00	0	0.00	0.00	1
NZ_CP009697	1790	1495	0.84	21	0.01	1474	0.82	0	23.03	26.00	45
NZ_CP009700	1790	1486	0.83	16	0.01	1470	0.82	0	22.69	26.00	47
NZ_CP009692	1790	9	0.01	9	1.00	0	0.00	0	0.01	0.00	1
NZ_CP009720	1790	82	0.05	76	0.93	6	0.00	0	0.05	0.00	2
NZ_CP009902	1790	1207	0.67	36	0.03	1171	0.65	0	18.19	24.00	43
NZ_CP009968	1790	67	0.04	66	0.99	1	0.00	0	0.04	0.00	2
NZ_CP009981	1790	1790	1.00	0	0.00	1790	1.00	13	27.83	27.00	50
NZ_CP009746	1790	11	0.01	11	1.00	0	0.00	0	0.01	0.00	1
NZ_CP010088	1790	77	0.04	76	0.99	1	0.00	0	0.04	0.00	2
NZ_CP009941	1790	34	0.02	32	0.94	2	0.00	0	0.02	0.00	2
NZ_CP010005	1790	25	0.01	25	1.00	0	0.00	0	0.01	0.00	1
NZ_CP010089	1790	21	0.01	21	1.00	0	0.00	0	0.01	0.00	1
NZ_CP010106	1790	12	0.01	12	1.00	0	0.00	0	0.01	0.00	1
NZ_CP010322	1790	1683	0.94	9	0.01	1674	0.94	0	26.24	27.00	46
NZ_CP010792	1790	1790	1.00	0	0.00	1790	1.00	12	27.85	28.00	47
NZ_CP010852	1790	1670	0.93	9	0.01	1661	0.93	0	25.89	27.00	50
NZ_CP010577	1790	9	0.01	9	1.00	0	0.00	0	0.01	0.00	1
NZ_CP012099	1790	10	0.01	9	0.90	1	0.00	0	0.01	0.00	2
NZ_CP012519	1790	1688	0.94	11	0.01	1677	0.94	0	26.01	27.00	50
NZ_CP013274	1790	19	0.01	18	0.95	1	0.00	0	0.01	0.00	2
NZ_CP014179	1790	1761	0.98	4	0.00	1757	0.98	0	27.31	28.00	46
NZ_CP012483	1790	14	0.01	14	1.00	0	0.00	0	0.01	0.00	1
NZ_CP013055	1790	13	0.01	12	0.92	1	0.00	0	0.01	0.00	2
NZ_CP011349	1790	18	0.01	17	0.94	1	0.00	0	0.01	0.00	2
NZ_CP007512	1790	11	0.01	11	1.00	0	0.00	0	0.01	0.00	1
