Sample	Total Queried Kmers	Hits	Percent	Singleton Hits	Singleton Percent	Hits (excluding singletons)	Percent(excluding singletons)	Min Count	Mean Count	Median Count	Max Count
NZ_CP009541	1790	393	0.22	335	0.85	58	0.03	0	0.25	0.00	4
NZ_CP009544	1790	475	0.27	400	0.84	75	0.04	0	0.31	0.00	3
NZ_CP009590	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009596	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009598	1790	401	0.22	365	0.91	36	0.02	0	0.25	0.00	3
NZ_CP009600	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009605	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009628	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009641	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009651	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009686	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009692	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009697	1790	334	0.19	285	0.85	49	0.03	0	0.22	0.00	3
NZ_CP009720	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009700	1790	373	0.21	325	0.87	48	0.03	0	0.24	0.00	3
NZ_CP009746	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009941	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009902	1790	301	0.17	261	0.87	40	0.02	0	0.19	0.00	3
NZ_CP009968	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP009981	1790	436	0.24	381	0.87	55	0.03	0	0.28	0.00	3
NZ_CP010005	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010088	1790	3	0.00	3	1.00	0	0.00	0	0.00	0.00	1
NZ_CP010089	1790	1	0.00	1	1.00	0	0.00	0	0.00	0.00	1
NZ_CP010106	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010322	1790	418	0.23	377	0.90	41	0.02	0	0.26	0.00	3
NZ_CP010577	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP010792	1790	480	0.27	421	0.88	59	0.03	0	0.30	0.00	3
NZ_CP010852	1790	398	0.22	347	0.87	51	0.03	0	0.26	0.00	4
NZ_CP012099	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP012483	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP011349	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP012519	1790	390	0.22	342	0.88	48	0.03	0	0.25	0.00	3
NZ_CP013055	1790	1	0.00	1	1.00	0	0.00	0	0.00	0.00	1
NZ_CP013274	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
NZ_CP014179	1790	443	0.25	391	0.88	52	0.03	0	0.28	0.00	3
NZ_CP007512	1790	0	0.00	0	0.00	0	0.00	0	0.00	0.00	0
