Sample	Total Queried Kmers	Hits	Percent	Singleton Hits	Singleton Percent	Hits (excluding singletons)	Percent(excluding singletons)	Min Count	Mean Count	Median Count	Max Count
NZ_CP009590	14954	14954	1.00	0	0.00	14954	1.00	3	15.01	14.00	243
NZ_CP009596	14954	14954	1.00	0	0.00	14954	1.00	3	14.76	14.00	207
NZ_CP009598	14954	14952	1.00	0	0.00	14952	1.00	0	14.77	14.00	147
NZ_CP009600	14954	14954	1.00	0	0.00	14954	1.00	3	14.83	14.00	216
NZ_CP009605	14954	14954	1.00	0	0.00	14954	1.00	3	14.77	14.00	170
NZ_CP009628	14954	14954	1.00	0	0.00	14954	1.00	3	15.01	14.00	312
NZ_CP009641	14954	14954	1.00	0	0.00	14954	1.00	2	14.93	14.00	182
NZ_CP009651	14954	14954	1.00	0	0.00	14954	1.00	3	14.82	14.00	271
NZ_CP009692	14954	14954	1.00	0	0.00	14954	1.00	3	14.79	14.00	385
NZ_CP009697	14954	14954	1.00	0	0.00	14954	1.00	3	14.70	14.00	106
NZ_CP009686	14954	14954	1.00	0	0.00	14954	1.00	4	14.99	14.00	215
NZ_CP009700	14954	14954	1.00	0	0.00	14954	1.00	4	14.63	14.00	143
NZ_CP009720	14954	14954	1.00	0	0.00	14954	1.00	4	14.72	14.00	208
NZ_CP009746	14954	14954	1.00	0	0.00	14954	1.00	3	14.49	14.00	377
NZ_CP009902	14954	14954	1.00	0	0.00	14954	1.00	3	15.03	14.00	141
NZ_CP009941	14954	14954	1.00	0	0.00	14954	1.00	3	15.24	14.00	261
NZ_CP009968	14954	14954	1.00	0	0.00	14954	1.00	3	14.75	14.00	186
NZ_CP009981	14954	14954	1.00	0	0.00	14954	1.00	2	14.59	14.00	161
NZ_CP010088	14954	14954	1.00	0	0.00	14954	1.00	3	14.76	14.00	188
NZ_CP010005	14954	14954	1.00	0	0.00	14954	1.00	3	15.01	14.00	177
NZ_CP010089	14954	14954	1.00	0	0.00	14954	1.00	2	14.97	14.00	177
NZ_CP010106	14954	14954	1.00	0	0.00	14954	1.00	4	14.86	14.00	221
NZ_CP010322	14954	14954	1.00	0	0.00	14954	1.00	2	14.33	14.00	141
NZ_CP010792	14954	14954	1.00	5	0.00	14949	1.00	1	15.01	14.00	154
NZ_CP010852	14954	14954	1.00	0	0.00	14954	1.00	2	14.43	14.00	152
NZ_CP010577	14954	14954	1.00	0	0.00	14954	1.00	4	15.39	14.00	207
NZ_CP012099	14954	14954	1.00	0	0.00	14954	1.00	2	14.99	14.00	272
NZ_CP012519	14954	14954	1.00	0	0.00	14954	1.00	3	14.64	14.00	160
NZ_CP012483	14954	14954	1.00	0	0.00	14954	1.00	4	14.74	14.00	146
NZ_CP013274	14954	14954	1.00	0	0.00	14954	1.00	3	14.83	14.00	176
NZ_CP013055	14954	14954	1.00	0	0.00	14954	1.00	2	14.92	14.00	178
NZ_CP014179	14954	14954	1.00	0	0.00	14954	1.00	3	14.71	14.00	165
NZ_CP011349	14954	14954	1.00	3	0.00	14951	1.00	1	14.86	14.00	161
NZ_CP007512	14954	14954	1.00	0	0.00	14954	1.00	2	14.67	14.00	180
